,date,open,high,low,close,volume,vwap,Date_Time
0,2013-09-01 18:18:58.662,1640.25,1642.0,1639.0,1641.25,21730.0,1640.6674873446848,2013-09-01 18:18:58.662
1,2013-09-01 21:42:07.395,1641.25,1643.5,1639.75,1640.75,21730.0,1641.8287390704095,2013-09-01 21:42:07.395
2,2013-09-02 02:05:27.936,1640.75,1644.5,1640.5,1644.5,21723.0,1643.1598421028402,2013-09-02 02:05:27.936
3,2013-09-02 03:02:44.999,1644.5,1646.0,1642.75,1645.0,21731.0,1644.5607542220791,2013-09-02 03:02:44.999
4,2013-09-02 04:34:37.195,1645.0,1647.25,1644.25,1645.5,21739.0,1646.0119485716914,2013-09-02 04:34:37.195
5,2013-09-02 06:40:19.881,1645.5,1648.0,1645.25,1648.0,21708.0,1646.6736341440944,2013-09-02 06:40:19.881
6,2013-09-02 08:10:23.554,1648.0,1648.5,1646.0,1646.75,21755.0,1647.471339921857,2013-09-02 08:10:23.554
7,2013-09-02 09:48:27.305,1646.75,1647.75,1645.25,1647.25,21731.0,1646.3882357001519,2013-09-02 09:48:27.305
8,2013-09-02 18:48:15.057,1647.25,1648.5,1645.25,1645.5,21731.0,1647.3781579310662,2013-09-02 18:48:15.057
9,2013-09-02 23:35:02.956,1645.5,1648.25,1645.25,1647.75,21726.0,1647.0939772622664,2013-09-02 23:35:02.956
10,2013-09-03 02:12:27.686,1647.75,1649.0,1646.25,1647.5,21736.0,1647.808439915348,2013-09-03 02:12:27.686
11,2013-09-03 03:10:19.354,1647.5,1648.5,1646.5,1648.25,21728.0,1647.581726343888,2013-09-03 03:10:19.354
12,2013-09-03 03:54:29.548,1648.25,1648.5,1643.5,1643.5,21732.0,1646.3015369041045,2013-09-03 03:54:29.548
13,2013-09-03 04:00:25.251,1643.5,1644.5,1642.5,1642.75,21718.0,1643.278306013445,2013-09-03 04:00:25.251
14,2013-09-03 04:11:09.476,1642.75,1646.75,1642.25,1644.0,21738.0,1644.3383130922807,2013-09-03 04:11:09.476
15,2013-09-03 04:52:41.170,1643.75,1645.5,1642.25,1643.0,21738.0,1643.993352654338,2013-09-03 04:52:41.170
16,2013-09-03 06:15:44.662,1643.0,1647.0,1642.75,1645.75,21728.0,1645.345119201031,2013-09-03 06:15:44.662
17,2013-09-03 06:57:13.311,1645.75,1647.0,1642.5,1644.5,21731.0,1644.4548110993512,2013-09-03 06:57:13.311
18,2013-09-03 07:39:06.094,1644.5,1646.25,1643.5,1646.25,21730.0,1644.7911527841693,2013-09-03 07:39:06.094
19,2013-09-03 08:19:31.042,1646.25,1647.0,1645.5,1646.0,21732.0,1646.23479201178,2013-09-03 08:19:31.042
20,2013-09-03 08:30:08.958,1646.0,1647.0,1645.5,1646.75,21715.0,1646.3275961317063,2013-09-03 08:30:08.958
21,2013-09-03 08:31:25.288,1646.75,1648.75,1646.25,1648.75,21748.0,1647.7738297774508,2013-09-03 08:31:25.288
22,2013-09-03 08:32:09.620,1648.75,1649.25,1647.5,1648.0,21718.0,1648.3817685790589,2013-09-03 08:32:09.620
23,2013-09-03 08:34:00.667,1648.0,1649.5,1647.75,1649.5,21747.0,1648.6212006253736,2013-09-03 08:34:00.667
24,2013-09-03 08:35:31.609,1649.5,1649.5,1647.75,1649.25,21703.0,1648.698474865226,2013-09-03 08:35:31.609
25,2013-09-03 08:37:38.378,1649.25,1650.0,1648.5,1649.0,21739.0,1649.2370394222364,2013-09-03 08:37:38.378
26,2013-09-03 08:40:26.636,1649.0,1649.75,1648.25,1649.5,21729.0,1648.9055179713746,2013-09-03 08:40:26.636
27,2013-09-03 08:43:26.950,1649.5,1649.75,1647.5,1648.0,21737.0,1648.269793439757,2013-09-03 08:43:26.950
28,2013-09-03 08:47:33.976,1647.75,1648.5,1647.25,1647.5,21747.0,1647.7133167793259,2013-09-03 08:47:33.976
29,2013-09-03 08:51:54.168,1647.5,1648.0,1646.75,1647.0,21714.0,1647.349474993092,2013-09-03 08:51:54.168
30,2013-09-03 08:56:05.933,1647.0,1648.0,1646.25,1647.5,21748.0,1646.9306947765313,2013-09-03 08:56:05.933
31,2013-09-03 09:01:15.298,1647.5,1648.0,1645.25,1645.25,21727.0,1646.6886937911354,2013-09-03 09:01:15.298
32,2013-09-03 09:03:20.314,1645.25,1646.25,1644.25,1645.5,21719.0,1645.2883420046965,2013-09-03 09:03:20.314
33,2013-09-03 09:06:36.966,1645.5,1647.5,1645.25,1647.25,21738.0,1646.487050326617,2013-09-03 09:06:36.966
34,2013-09-03 09:10:32.166,1647.25,1648.0,1645.5,1647.75,21739.0,1646.6594484566908,2013-09-03 09:10:32.166
35,2013-09-03 09:13:39.691,1647.75,1648.75,1647.0,1648.25,21732.0,1647.8921176145775,2013-09-03 09:13:39.691
36,2013-09-03 09:17:44.123,1648.0,1648.25,1645.5,1646.25,21731.0,1646.7546592425567,2013-09-03 09:17:44.123
37,2013-09-03 09:22:05.036,1646.25,1646.25,1644.0,1644.75,21730.0,1645.0528762080073,2013-09-03 09:22:05.036
38,2013-09-03 09:26:48.571,1644.75,1645.75,1643.75,1645.5,21729.0,1644.5518776749966,2013-09-03 09:26:48.571
39,2013-09-03 09:31:37.917,1645.5,1645.75,1644.5,1645.25,21734.0,1645.1038004969173,2013-09-03 09:31:37.917
40,2013-09-03 09:37:13.278,1645.5,1646.5,1645.25,1646.25,21731.0,1646.0335925636189,2013-09-03 09:37:13.278
41,2013-09-03 09:45:50.988,1646.25,1647.5,1646.0,1647.25,21710.0,1646.5271994472594,2013-09-03 09:45:50.988
42,2013-09-03 09:51:06.358,1647.25,1647.75,1646.25,1646.25,21752.0,1647.0035169179846,2013-09-03 09:51:06.358
43,2013-09-03 09:57:34.157,1646.25,1646.25,1644.75,1645.25,21727.0,1645.5324365996225,2013-09-03 09:57:34.157
44,2013-09-03 10:02:37.679,1645.25,1646.25,1644.5,1646.0,21735.0,1645.3540257648954,2013-09-03 10:02:37.679
45,2013-09-03 10:13:53.905,1646.0,1646.75,1644.75,1646.75,21728.0,1645.749275128866,2013-09-03 10:13:53.905
46,2013-09-03 10:19:13.255,1646.75,1646.75,1644.0,1644.25,21731.0,1645.1187013943215,2013-09-03 10:19:13.255
47,2013-09-03 10:20:54.933,1644.25,1644.5,1642.5,1643.0,21734.0,1643.2728328885617,2013-09-03 10:20:54.933
48,2013-09-03 10:23:26.087,1643.0,1643.25,1641.25,1641.5,21697.0,1642.2058233857215,2013-09-03 10:23:26.087
49,2013-09-03 10:24:37.090,1641.5,1641.5,1640.0,1640.5,21764.0,1640.6520630398825,2013-09-03 10:24:37.090
