,date,open,high,low,close,volume,vwap,Date_Time
21.0,2013-09-03 04:57:55.663,1644.5,1645.5,1642.75,1643.5,13489.0,1644.2440321743643,2013-09-03 04:57:55.663
22.0,2013-09-03 05:47:57.914,1643.5,1647.0,1643.0,1646.0,14173.0,1645.6351337049318,2013-09-03 05:47:57.914
23.0,2013-09-03 06:31:13.140,1646.0,1647.0,1642.5,1644.0,14509.0,1645.1159452753463,2013-09-03 06:31:13.140
24.0,2013-09-03 07:00:04.684,1644.0,1645.25,1643.25,1644.75,13275.0,1644.193220338983,2013-09-03 07:00:04.684
25.0,2013-09-03 07:34:11.474,1644.75,1645.5,1643.5,1644.75,15349.0,1644.5158316502705,2013-09-03 07:34:11.474
26.0,2013-09-03 08:01:21.811,1644.75,1646.75,1644.5,1646.25,17986.0,1646.0033776270432,2013-09-03 08:01:21.811
27.0,2013-09-03 08:24:19.060,1646.25,1647.0,1645.5,1645.5,13155.0,1646.1977765108325,2013-09-03 08:24:19.060
28.0,2013-09-03 08:30:19.970,1645.5,1647.25,1645.5,1647.0,20822.0,1646.4893021803862,2013-09-03 08:30:19.970
29.0,2013-09-03 08:31:30.195,1647.0,1649.25,1647.0,1649.0,22786.0,1648.1256473273063,2013-09-03 08:31:30.195
30.0,2013-09-03 08:32:55.134,1649.0,1649.0,1647.5,1648.75,26509.0,1648.3020483609341,2013-09-03 08:32:55.134
31.0,2013-09-03 08:34:36.947,1648.75,1649.5,1647.75,1648.0,24523.0,1648.7435060963178,2013-09-03 08:34:36.947
32.0,2013-09-03 08:36:44.522,1648.0,1650.0,1647.75,1648.75,23607.0,1649.1657665099335,2013-09-03 08:36:44.522
33.0,2013-09-03 08:39:27.348,1648.75,1649.5,1648.25,1648.5,20994.0,1648.8258788225207,2013-09-03 08:39:27.348
34.0,2013-09-03 08:42:08.969,1648.5,1649.75,1647.75,1648.0,20553.0,1648.7212085826886,2013-09-03 08:42:08.969
35.0,2013-09-03 08:45:01.404,1648.0,1648.5,1647.25,1647.5,17968.0,1647.8426508236867,2013-09-03 08:45:01.404
36.0,2013-09-03 08:48:20.828,1647.5,1648.5,1647.0,1647.5,18930.0,1647.6306920232435,2013-09-03 08:48:20.828
37.0,2013-09-03 08:51:56.230,1647.5,1648.0,1646.75,1647.0,16703.0,1647.3331437466322,2013-09-03 08:51:56.230
38.0,2013-09-03 08:55:36.984,1647.0,1647.75,1646.25,1647.5,19093.0,1646.8403210600743,2013-09-03 08:55:36.984
39.0,2013-09-03 09:00:35.023,1647.5,1648.0,1645.75,1647.25,16296.0,1647.0350085910652,2013-09-03 09:00:35.023
40.0,2013-09-03 09:02:03.969,1647.5,1647.75,1644.5,1644.5,20770.0,1645.7265888300433,2013-09-03 09:02:03.969
41.0,2013-09-03 09:04:29.853,1644.5,1647.0,1644.25,1646.5,15966.0,1645.6700331955406,2013-09-03 09:04:29.853
42.0,2013-09-03 09:06:48.998,1646.5,1647.5,1645.5,1646.75,16752.0,1646.6284175023877,2013-09-03 09:06:48.998
43.0,2013-09-03 09:10:10.886,1646.75,1647.0,1645.5,1646.75,14954.0,1646.377123177745,2013-09-03 09:10:10.886
44.0,2013-09-03 09:12:37.018,1646.75,1648.25,1646.75,1648.25,18280.0,1647.5654403719911,2013-09-03 09:12:37.018
45.0,2013-09-03 09:15:50.588,1648.25,1648.75,1646.75,1647.0,17897.0,1647.8671146002123,2013-09-03 09:15:50.588
46.0,2013-09-03 09:19:18.548,1647.0,1647.25,1645.0,1645.25,18142.0,1645.9394361150921,2013-09-03 09:19:18.548
47.0,2013-09-03 09:22:34.979,1645.25,1645.75,1644.0,1644.25,17533.0,1644.835182227799,2013-09-03 09:22:34.979
48.0,2013-09-03 09:26:27.947,1644.25,1645.25,1643.75,1645.25,18438.0,1644.4872139060635,2013-09-03 09:26:27.947
49.0,2013-09-03 09:30:26.922,1645.25,1645.75,1644.5,1645.0,19579.0,1645.123244292354,2013-09-03 09:30:26.922
50.0,2013-09-03 09:35:03.922,1645.0,1646.5,1644.75,1646.0,17723.0,1645.8188794222197,2013-09-03 09:35:03.922
51.0,2013-09-03 09:42:08.752,1646.0,1647.0,1645.75,1646.25,19568.0,1646.322299161897,2013-09-03 09:42:08.752
52.0,2013-09-03 09:47:48.334,1646.25,1647.75,1646.0,1647.25,17966.0,1646.969845819882,2013-09-03 09:47:48.334
53.0,2013-09-03 09:52:40.419,1647.25,1647.25,1645.25,1645.75,19626.0,1646.4505375522267,2013-09-03 09:52:40.419
54.0,2013-09-03 09:58:22.849,1645.75,1646.0,1644.75,1645.25,18211.0,1645.4259238921532,2013-09-03 09:58:22.849
55.0,2013-09-03 10:03:19.122,1645.25,1646.25,1644.5,1646.25,20469.0,1645.4151643949388,2013-09-03 10:03:19.122
56.0,2013-09-03 10:13:00.484,1646.25,1646.5,1644.75,1646.25,19265.0,1645.6790293277966,2013-09-03 10:13:00.484
57.0,2013-09-03 10:18:25.548,1646.25,1646.75,1644.0,1645.0,20132.0,1645.2412949533082,2013-09-03 10:18:25.548
58.0,2013-09-03 10:20:23.879,1645.0,1645.0,1642.5,1643.0,21762.0,1643.4964961860123,2013-09-03 10:20:23.879
59.0,2013-09-03 10:22:41.806,1643.0,1643.25,1641.75,1642.0,18251.0,1642.4826995781052,2013-09-03 10:22:41.806
60.0,2013-09-03 10:24:27.227,1642.0,1642.0,1640.0,1640.5,24182.0,1640.8996671077662,2013-09-03 10:24:27.227
61.0,2013-09-03 10:27:06.624,1640.5,1641.5,1640.25,1640.5,21481.0,1640.8489246310694,2013-09-03 10:27:06.624
62.0,2013-09-03 10:28:11.210,1640.5,1640.75,1638.5,1639.0,21086.0,1639.465190173575,2013-09-03 10:28:11.210
63.0,2013-09-03 10:30:22.805,1639.0,1639.5,1637.25,1637.5,23354.0,1638.4156996660101,2013-09-03 10:30:22.805
64.0,2013-09-03 10:32:31.521,1637.5,1639.5,1637.25,1639.0,20971.0,1638.5622287921415,2013-09-03 10:32:31.521
65.0,2013-09-03 10:35:14.821,1639.0,1639.5,1638.25,1639.0,18088.0,1638.9127460194604,2013-09-03 10:35:14.821
66.0,2013-09-03 10:38:47.333,1639.0,1639.25,1637.5,1638.5,19500.0,1638.4363076923078,2013-09-03 10:38:47.333
67.0,2013-09-03 10:43:28.313,1638.5,1640.0,1638.0,1639.0,20240.0,1639.0811882411067,2013-09-03 10:43:28.313
68.0,2013-09-03 10:47:08.800,1638.75,1639.25,1636.75,1636.75,19956.0,1637.6812612748047,2013-09-03 10:47:08.800
69.0,2013-09-03 10:50:22.443,1636.75,1638.75,1636.25,1638.75,20228.0,1637.4757885109748,2013-09-03 10:50:22.443
70.0,2013-09-03 10:56:49.886,1638.75,1639.25,1637.75,1637.75,18420.0,1638.3766150922909,2013-09-03 10:56:49.886
71.0,2013-09-03 11:01:49.764,1637.75,1638.25,1637.25,1638.25,21723.0,1637.7690351240622,2013-09-03 11:01:49.764
72.0,2013-09-03 11:08:06.554,1638.25,1639.25,1637.25,1638.75,19303.0,1638.1851007615396,2013-09-03 11:08:06.554
73.0,2013-09-03 11:15:04.724,1638.75,1639.5,1637.75,1638.0,19290.0,1638.8610549507516,2013-09-03 11:15:04.724
74.0,2013-09-03 11:21:13.316,1638.0,1638.25,1636.25,1637.0,18875.0,1637.0907947019869,2013-09-03 11:21:13.316
75.0,2013-09-03 11:28:37.593,1637.0,1638.25,1636.25,1637.25,20634.0,1637.559162062615,2013-09-03 11:28:37.593
76.0,2013-09-03 11:36:35.060,1637.25,1638.25,1636.75,1637.0,22083.0,1637.5104265724765,2013-09-03 11:36:35.060
77.0,2013-09-03 11:43:03.243,1637.0,1637.75,1635.5,1636.25,21613.0,1636.6103155508258,2013-09-03 11:43:03.243
78.0,2013-09-03 11:47:14.897,1636.25,1636.75,1634.25,1634.5,21597.0,1635.5100361161271,2013-09-03 11:47:14.897
79.0,2013-09-03 11:51:20.301,1634.5,1635.0,1633.75,1634.5,23264.0,1634.479711141678,2013-09-03 11:51:20.301
80.0,2013-09-03 11:59:03.660,1634.75,1635.25,1633.25,1633.75,19697.0,1634.6016906127836,2013-09-03 11:59:03.660
81.0,2013-09-03 12:04:15.815,1633.75,1634.0,1632.5,1632.5,20533.0,1633.1862124385136,2013-09-03 12:04:15.815
82.0,2013-09-03 12:09:13.508,1632.5,1633.75,1632.0,1633.75,21450.0,1632.7887645687645,2013-09-03 12:09:13.508
83.0,2013-09-03 12:14:55.607,1633.75,1635.5,1633.75,1634.75,20562.0,1634.7587053788543,2013-09-03 12:14:55.607
84.0,2013-09-03 12:20:57.223,1634.75,1635.0,1632.5,1633.25,18614.0,1633.7721204469754,2013-09-03 12:20:57.223
85.0,2013-09-03 12:26:11.708,1633.25,1634.25,1632.25,1634.0,18842.0,1633.2087888759156,2013-09-03 12:26:11.708
86.0,2013-09-03 12:35:15.845,1634.0,1635.25,1633.75,1635.25,16027.0,1634.4195576215136,2013-09-03 12:35:15.845
87.0,2013-09-03 12:46:02.145,1635.25,1635.5,1633.5,1633.5,17461.0,1634.7653484909226,2013-09-03 12:46:02.145
88.0,2013-09-03 12:50:43.961,1633.5,1633.75,1631.5,1632.75,20360.0,1632.6633104125738,2013-09-03 12:50:43.961
89.0,2013-09-03 12:57:28.241,1632.75,1633.75,1632.25,1632.75,18747.0,1633.1103776604257,2013-09-03 12:57:28.241
90.0,2013-09-03 13:02:31.732,1632.75,1633.5,1631.5,1633.25,15856.0,1632.653065085772,2013-09-03 13:02:31.732
91.0,2013-09-03 13:10:30.428,1633.25,1634.5,1633.0,1634.5,17809.0,1633.6404626874053,2013-09-03 13:10:30.428
92.0,2013-09-03 13:16:00.957,1634.5,1635.5,1634.5,1635.0,18285.0,1635.0565080667213,2013-09-03 13:16:00.957
93.0,2013-09-03 13:22:38.878,1635.0,1635.25,1632.0,1632.0,17897.0,1633.785145555121,2013-09-03 13:22:38.878
94.0,2013-09-03 13:28:02.864,1632.0,1633.25,1631.75,1632.25,17557.0,1632.7165090846956,2013-09-03 13:28:02.864
95.0,2013-09-03 13:30:54.861,1632.25,1634.25,1631.25,1633.75,19756.0,1632.8797453938043,2013-09-03 13:30:54.861
96.0,2013-09-03 13:35:43.414,1633.75,1634.75,1633.0,1633.25,16522.0,1634.0324415930274,2013-09-03 13:35:43.414
97.0,2013-09-03 13:41:49.754,1633.0,1634.0,1632.5,1633.0,18291.0,1633.0956344650374,2013-09-03 13:41:49.754
98.0,2013-09-03 13:47:17.619,1633.0,1633.75,1631.5,1632.25,15980.0,1632.5124374217771,2013-09-03 13:47:17.619
99.0,2013-09-03 13:51:44.578,1632.25,1633.75,1630.75,1631.25,19182.0,1632.350823688875,2013-09-03 13:51:44.578
100.0,2013-09-03 13:55:45.160,1631.25,1634.5,1631.0,1634.25,18816.0,1633.1624016794217,2013-09-03 13:55:45.160
101.0,2013-09-03 14:00:49.337,1634.25,1635.25,1633.75,1635.0,21133.0,1634.5530568305494,2013-09-03 14:00:49.337
102.0,2013-09-03 14:04:49.666,1635.0,1637.0,1634.25,1636.25,21189.0,1635.5492708480815,2013-09-03 14:04:49.666
103.0,2013-09-03 14:07:59.827,1636.25,1637.75,1636.25,1637.25,21909.0,1636.9084394541055,2013-09-03 14:07:59.827
104.0,2013-09-03 14:09:55.612,1637.25,1638.5,1637.25,1637.5,23555.0,1638.0156230099767,2013-09-03 14:09:55.612
105.0,2013-09-03 14:15:00.774,1637.75,1638.75,1637.25,1638.25,19795.0,1637.964422834049,2013-09-03 14:15:00.774
106.0,2013-09-03 14:20:22.027,1638.25,1639.0,1637.0,1637.5,20727.0,1638.0461716601535,2013-09-03 14:20:22.027
107.0,2013-09-03 14:28:19.295,1637.5,1638.0,1636.5,1636.5,21618.0,1637.0521209177537,2013-09-03 14:28:19.295
108.0,2013-09-03 14:35:09.469,1636.5,1638.25,1636.5,1638.25,20615.0,1637.406633519282,2013-09-03 14:35:09.469
109.0,2013-09-03 14:40:42.375,1638.25,1638.5,1636.75,1637.75,19645.0,1637.7963222193941,2013-09-03 14:40:42.375
110.0,2013-09-03 14:44:27.754,1637.75,1639.5,1637.0,1638.75,19825.0,1638.2888020176545,2013-09-03 14:44:27.754
111.0,2013-09-03 14:47:40.623,1638.75,1639.0,1637.25,1637.25,22174.0,1638.2644876882837,2013-09-03 14:47:40.623
112.0,2013-09-03 14:49:24.665,1637.25,1637.75,1635.0,1635.25,18568.0,1636.1118591124516,2013-09-03 14:49:24.665
113.0,2013-09-03 14:54:45.677,1635.25,1637.0,1635.25,1636.75,18529.0,1636.240083112958,2013-09-03 14:54:45.677
114.0,2013-09-03 14:57:59.772,1636.75,1637.25,1636.0,1636.25,22232.0,1636.41947418136,2013-09-03 14:57:59.772
115.0,2013-09-03 14:59:58.027,1636.25,1637.25,1635.5,1637.0,28725.0,1636.457911227154,2013-09-03 14:59:58.027
116.0,2013-09-03 15:00:57.847,1637.0,1638.0,1637.0,1637.25,38827.0,1637.544769103974,2013-09-03 15:00:57.847
117.0,2013-09-03 15:07:24.408,1637.25,1638.75,1637.0,1638.25,32093.0,1637.9996338765463,2013-09-03 15:07:24.408
118.0,2013-09-03 15:30:42.799,1638.25,1640.0,1637.5,1639.25,31057.0,1638.6339794571272,2013-09-03 15:30:42.799
119.0,2013-09-03 19:53:17.650,1639.25,1639.25,1636.0,1637.25,19483.0,1637.6968511009597,2013-09-03 19:53:17.650
120.0,2013-09-03 23:38:51.230,1637.5,1640.25,1637.0,1640.25,13174.0,1638.6885342340975,2013-09-03 23:38:51.230
121.0,2013-09-04 01:38:29.060,1640.25,1642.25,1640.25,1640.5,12453.0,1641.455914237533,2013-09-04 01:38:29.060
122.0,2013-09-04 02:16:55.675,1640.5,1641.75,1637.5,1638.25,11974.0,1639.5825121095706,2013-09-04 02:16:55.675
123.0,2013-09-04 02:48:55.955,1638.25,1638.25,1636.5,1637.5,12987.0,1637.377589127589,2013-09-04 02:48:55.955
124.0,2013-09-04 03:32:14.732,1637.5,1639.25,1637.0,1637.5,12389.0,1637.9375050447977,2013-09-04 03:32:14.732
125.0,2013-09-04 04:26:10.903,1637.5,1638.5,1636.0,1638.0,12089.0,1637.2583133427083,2013-09-04 04:26:10.903
126.0,2013-09-04 04:59:44.275,1638.0,1639.25,1636.25,1636.75,15264.0,1637.714982966457,2013-09-04 04:59:44.275
127.0,2013-09-04 06:00:41.480,1636.75,1639.0,1636.25,1639.0,15528.0,1637.9240404430707,2013-09-04 06:00:41.480
128.0,2013-09-04 06:58:57.463,1639.0,1640.0,1637.5,1638.25,15706.0,1638.6784031580287,2013-09-04 06:58:57.463
129.0,2013-09-04 07:37:49.560,1638.0,1638.25,1636.0,1637.5,16323.0,1637.2529100042884,2013-09-04 07:37:49.560
130.0,2013-09-04 07:52:10.958,1637.5,1637.75,1635.0,1636.5,15727.0,1636.0120652381256,2013-09-04 07:52:10.958
131.0,2013-09-04 08:16:21.334,1636.5,1638.5,1636.0,1638.0,14931.0,1637.4778815886411,2013-09-04 08:16:21.334
132.0,2013-09-04 08:30:22.231,1638.0,1638.75,1637.25,1637.75,17590.0,1637.9351193860148,2013-09-04 08:30:22.231
133.0,2013-09-04 08:32:44.027,1637.75,1639.5,1637.25,1639.0,21675.0,1638.5639446366781,2013-09-04 08:32:44.027
134.0,2013-09-04 08:35:42.599,1639.0,1639.5,1636.25,1636.5,18714.0,1637.8519290370846,2013-09-04 08:35:42.599
135.0,2013-09-04 08:38:06.207,1636.5,1636.75,1635.25,1636.25,20693.0,1636.0801720388538,2013-09-04 08:38:06.207
136.0,2013-09-04 08:40:55.734,1636.25,1638.5,1636.25,1638.0,18259.0,1637.222602552166,2013-09-04 08:40:55.734
137.0,2013-09-04 08:43:04.615,1638.0,1640.0,1637.75,1639.25,17772.0,1639.1539218996174,2013-09-04 08:43:04.615
138.0,2013-09-04 08:45:25.896,1639.25,1641.25,1638.75,1640.75,18018.0,1640.0332445332444,2013-09-04 08:45:25.896
139.0,2013-09-04 08:48:42.984,1640.75,1641.75,1640.5,1641.0,21804.0,1641.189689965144,2013-09-04 08:48:42.984
140.0,2013-09-04 08:51:13.210,1641.25,1643.0,1640.75,1643.0,17577.0,1641.8715366672357,2013-09-04 08:51:13.210
141.0,2013-09-04 08:54:12.478,1643.0,1643.5,1642.25,1643.25,18713.0,1642.859602949821,2013-09-04 08:54:12.478
142.0,2013-09-04 08:58:54.581,1643.25,1643.75,1642.5,1642.5,19506.0,1643.13782938583,2013-09-04 08:58:54.581
143.0,2013-09-04 09:03:03.174,1642.75,1644.25,1642.25,1644.25,18297.0,1643.5963819205335,2013-09-04 09:03:03.174
144.0,2013-09-04 09:07:00.773,1644.25,1645.0,1643.75,1644.75,19953.0,1644.3859569989474,2013-09-04 09:07:00.773
145.0,2013-09-04 09:10:01.890,1644.75,1645.5,1644.5,1644.75,23325.0,1644.9975562700965,2013-09-04 09:10:01.890
146.0,2013-09-04 09:13:40.532,1644.75,1646.25,1644.5,1645.5,23360.0,1645.6798159246575,2013-09-04 09:13:40.532
147.0,2013-09-04 09:17:39.189,1645.5,1646.75,1645.5,1645.75,21482.0,1646.1298412624524,2013-09-04 09:17:39.189
148.0,2013-09-04 09:23:51.053,1645.75,1646.5,1645.5,1646.25,20981.0,1645.9363114246223,2013-09-04 09:23:51.053
149.0,2013-09-04 09:30:07.515,1646.0,1647.25,1645.75,1647.0,18905.0,1646.5642290399364,2013-09-04 09:30:07.515
150.0,2013-09-04 09:35:59.204,1647.0,1647.0,1645.75,1646.0,21563.0,1646.2682720400687,2013-09-04 09:35:59.204
151.0,2013-09-04 09:41:30.433,1646.0,1647.75,1645.75,1647.0,20987.0,1646.9023443083813,2013-09-04 09:41:30.433
152.0,2013-09-04 09:47:58.649,1647.0,1647.25,1646.25,1646.75,22202.0,1646.7196423745609,2013-09-04 09:47:58.649
153.0,2013-09-04 09:54:04.779,1646.75,1648.0,1646.5,1647.5,23584.0,1647.2540281546812,2013-09-04 09:54:04.779
154.0,2013-09-04 10:00:25.336,1647.5,1647.75,1646.75,1647.25,22962.0,1647.261823882937,2013-09-04 10:00:25.336
155.0,2013-09-04 10:03:27.516,1647.25,1649.25,1647.0,1649.25,23678.0,1648.166124672692,2013-09-04 10:03:27.516
156.0,2013-09-04 10:07:07.388,1649.25,1649.5,1648.5,1649.0,21354.0,1649.0861079891356,2013-09-04 10:07:07.388
157.0,2013-09-04 10:13:20.276,1649.0,1649.75,1648.75,1649.0,23013.0,1649.2959848781124,2013-09-04 10:13:20.276
158.0,2013-09-04 10:20:58.107,1649.0,1649.25,1648.25,1648.5,23975.0,1648.712513034411,2013-09-04 10:20:58.107
159.0,2013-09-04 10:31:25.293,1648.5,1649.25,1648.0,1649.25,22966.0,1648.7573913611425,2013-09-04 10:31:25.293
160.0,2013-09-04 10:38:26.373,1649.25,1650.0,1648.75,1649.5,22743.0,1649.3587917161324,2013-09-04 10:38:26.373
161.0,2013-09-04 10:40:56.496,1649.5,1651.0,1649.25,1650.75,23374.0,1650.1537605886883,2013-09-04 10:40:56.496
162.0,2013-09-04 10:45:59.179,1650.75,1651.75,1650.5,1651.5,26515.0,1651.1385725061286,2013-09-04 10:45:59.179
163.0,2013-09-04 10:51:42.615,1651.5,1652.25,1651.0,1652.0,24856.0,1651.5252252977148,2013-09-04 10:51:42.615
164.0,2013-09-04 10:55:23.378,1652.0,1653.5,1652.0,1653.0,26116.0,1652.6500708378005,2013-09-04 10:55:23.378
165.0,2013-09-04 11:02:06.158,1653.0,1653.25,1652.5,1653.0,24920.0,1652.8856942215089,2013-09-04 11:02:06.158
166.0,2013-09-04 11:08:59.354,1653.0,1653.5,1652.25,1653.25,22457.0,1652.8725898383577,2013-09-04 11:08:59.354
167.0,2013-09-04 11:16:16.450,1653.25,1653.75,1652.0,1652.25,21956.0,1653.0068546183275,2013-09-04 11:16:16.450
168.0,2013-09-04 11:28:31.059,1652.25,1652.75,1652.0,1652.5,23953.0,1652.319208449881,2013-09-04 11:28:31.059
169.0,2013-09-04 11:42:45.670,1652.5,1653.5,1652.25,1652.25,21038.0,1652.7525786671738,2013-09-04 11:42:45.670
170.0,2013-09-04 11:55:31.421,1652.25,1653.0,1652.0,1652.5,24942.0,1652.4694892149787,2013-09-04 11:55:31.421
171.0,2013-09-04 12:12:27.566,1652.5,1653.0,1652.0,1652.5,24025.0,1652.4559625390218,2013-09-04 12:12:27.566
172.0,2013-09-04 12:21:58.258,1652.5,1654.25,1652.25,1654.0,24408.0,1653.5031444608326,2013-09-04 12:21:58.258
173.0,2013-09-04 12:29:40.711,1654.0,1654.75,1653.75,1654.0,21241.0,1654.1573725342498,2013-09-04 12:29:40.711
174.0,2013-09-04 12:38:12.044,1654.0,1654.25,1653.25,1653.5,22225.0,1653.6692125984252,2013-09-04 12:38:12.044
175.0,2013-09-04 12:51:05.557,1653.5,1654.0,1652.25,1652.5,20957.0,1653.230555423009,2013-09-04 12:51:05.557
176.0,2013-09-04 13:00:06.633,1652.5,1652.75,1651.25,1651.75,19259.0,1651.902746767745,2013-09-04 13:00:06.633
177.0,2013-09-04 13:07:56.003,1651.75,1653.25,1651.5,1652.25,18440.0,1652.3617272234274,2013-09-04 13:07:56.003
178.0,2013-09-04 13:17:30.380,1652.25,1652.5,1651.0,1651.0,20245.0,1651.5729809829588,2013-09-04 13:17:30.380
179.0,2013-09-04 13:30:22.468,1651.0,1652.25,1651.0,1651.5,19707.0,1651.9046785406201,2013-09-04 13:30:22.468
180.0,2013-09-04 13:41:02.157,1651.5,1652.0,1650.75,1652.0,21057.0,1651.4975542574916,2013-09-04 13:41:02.157
181.0,2013-09-04 13:55:26.537,1652.0,1652.75,1651.5,1652.75,19280.0,1652.0770876556016,2013-09-04 13:55:26.537
182.0,2013-09-04 14:06:00.499,1652.75,1653.5,1652.25,1652.25,15990.0,1652.9977329580988,2013-09-04 14:06:00.499
183.0,2013-09-04 14:17:23.896,1652.25,1653.5,1652.0,1653.25,14818.0,1652.9397523282494,2013-09-04 14:17:23.896
184.0,2013-09-04 14:24:13.836,1653.25,1654.25,1653.0,1653.0,15903.0,1653.7402219706973,2013-09-04 14:24:13.836
185.0,2013-09-04 14:24:46.920,1653.0,1653.0,1650.0,1650.75,21347.0,1651.1783037429147,2013-09-04 14:24:46.920
186.0,2013-09-04 14:26:46.019,1650.75,1652.75,1650.25,1652.0,19648.0,1651.4118739820847,2013-09-04 14:26:46.019
187.0,2013-09-04 14:31:02.235,1652.0,1652.5,1651.0,1651.75,20258.0,1651.6790403791094,2013-09-04 14:31:02.235
188.0,2013-09-04 14:35:38.002,1651.75,1652.0,1650.0,1651.0,18458.0,1650.7545102394627,2013-09-04 14:35:38.002
189.0,2013-09-04 14:40:32.494,1651.0,1651.25,1649.5,1650.0,19183.0,1650.0810352916644,2013-09-04 14:40:32.494
190.0,2013-09-04 14:45:06.103,1650.0,1651.75,1649.75,1651.5,18365.0,1650.6779880206916,2013-09-04 14:45:06.103
191.0,2013-09-04 14:49:32.349,1651.5,1652.75,1651.25,1652.25,18874.0,1652.0442804916818,2013-09-04 14:49:32.349
192.0,2013-09-04 14:55:06.740,1652.25,1652.25,1650.75,1651.25,19523.0,1651.4613660810326,2013-09-04 14:55:06.740
193.0,2013-09-04 14:58:01.903,1651.25,1651.25,1649.5,1650.75,23309.0,1650.3274486249945,2013-09-04 14:58:01.903
194.0,2013-09-04 15:00:00.288,1650.75,1652.25,1650.5,1651.75,39663.0,1651.4644000705948,2013-09-04 15:00:00.288
195.0,2013-09-04 15:02:44.768,1651.75,1653.0,1651.25,1652.75,36155.0,1652.1025100262757,2013-09-04 15:02:44.768
196.0,2013-09-04 15:14:20.485,1652.75,1654.0,1652.5,1653.0,29316.0,1653.1600917587666,2013-09-04 15:14:20.485
197.0,2013-09-04 19:33:24.419,1653.0,1655.25,1652.75,1653.5,25528.0,1654.0930938577249,2013-09-04 19:33:24.419
198.0,2013-09-05 00:33:23.414,1653.5,1655.75,1653.0,1654.5,14360.0,1654.119167827298,2013-09-05 00:33:23.414
199.0,2013-09-05 02:22:25.001,1654.5,1654.5,1652.0,1654.5,14571.0,1653.3879967057856,2013-09-05 02:22:25.001
200.0,2013-09-05 02:56:40.806,1654.5,1656.5,1654.0,1655.25,16947.0,1655.2137398949667,2013-09-05 02:56:40.806
201.0,2013-09-05 03:37:18.378,1655.25,1656.0,1653.5,1654.5,14373.0,1654.4915466499688,2013-09-05 03:37:18.378
202.0,2013-09-05 03:54:38.014,1654.5,1654.75,1651.0,1653.5,17937.0,1652.3830908178625,2013-09-05 03:54:38.014
203.0,2013-09-05 04:47:30.045,1653.5,1653.5,1650.5,1651.5,16227.0,1651.9730541689776,2013-09-05 04:47:30.045
204.0,2013-09-05 05:39:54.175,1651.5,1654.5,1651.25,1654.25,17331.0,1652.563758582886,2013-09-05 05:39:54.175
205.0,2013-09-05 06:36:34.599,1654.25,1654.5,1652.0,1653.0,16004.0,1653.2286303424144,2013-09-05 06:36:34.599
206.0,2013-09-05 07:23:40.382,1653.0,1654.5,1652.5,1653.25,16170.0,1653.449458874459,2013-09-05 07:23:40.382
207.0,2013-09-05 07:45:19.359,1653.25,1656.0,1652.5,1654.75,16847.0,1654.7273995370097,2013-09-05 07:45:19.359
208.0,2013-09-05 07:59:50.034,1654.75,1655.5,1653.25,1654.0,15781.0,1654.285929282048,2013-09-05 07:59:50.034
209.0,2013-09-05 08:16:41.449,1654.0,1654.5,1652.25,1653.5,15819.0,1653.354304949744,2013-09-05 08:16:41.449
210.0,2013-09-05 08:29:19.413,1653.5,1654.5,1652.0,1652.25,14527.0,1653.1159564948027,2013-09-05 08:29:19.413
211.0,2013-09-05 08:31:06.424,1652.25,1653.0,1651.25,1652.0,22916.0,1652.0790168441263,2013-09-05 08:31:06.424
212.0,2013-09-05 08:33:53.155,1652.0,1654.0,1651.75,1653.5,18665.0,1652.842351995714,2013-09-05 08:33:53.155
213.0,2013-09-05 08:36:11.061,1653.5,1655.75,1653.25,1655.25,20239.0,1654.6526014131132,2013-09-05 08:36:11.061
214.0,2013-09-05 08:39:38.576,1655.25,1656.0,1654.75,1655.75,19299.0,1655.3141095393544,2013-09-05 08:39:38.576
215.0,2013-09-05 08:43:40.760,1655.75,1656.25,1654.75,1655.5,19300.0,1655.6148445595854,2013-09-05 08:43:40.760
216.0,2013-09-05 08:46:11.993,1655.5,1657.5,1655.0,1657.5,19572.0,1656.7043735949314,2013-09-05 08:46:11.993
217.0,2013-09-05 08:48:47.582,1657.25,1658.25,1657.0,1657.75,20098.0,1657.6586103094835,2013-09-05 08:48:47.582
218.0,2013-09-05 08:52:51.416,1657.75,1658.0,1656.5,1657.25,17693.0,1657.1849036342055,2013-09-05 08:52:51.416
219.0,2013-09-05 08:57:43.196,1657.25,1657.75,1656.5,1657.0,17964.0,1657.1834641505234,2013-09-05 08:57:43.196
220.0,2013-09-05 09:02:15.929,1657.0,1658.0,1656.75,1657.5,16364.0,1657.3260052554388,2013-09-05 09:02:15.929
221.0,2013-09-05 09:04:47.085,1657.5,1657.5,1655.25,1655.5,16643.0,1656.4900859220093,2013-09-05 09:04:47.085
222.0,2013-09-05 09:09:38.506,1655.5,1657.25,1655.5,1656.25,16850.0,1656.3124332344214,2013-09-05 09:09:38.506
223.0,2013-09-05 09:15:30.843,1656.25,1657.5,1656.0,1657.5,17745.0,1656.6531558185404,2013-09-05 09:15:30.843
224.0,2013-09-05 09:21:25.815,1657.5,1657.75,1655.75,1656.0,15685.0,1657.1456805865478,2013-09-05 09:21:25.815
225.0,2013-09-05 09:29:08.920,1656.0,1657.25,1655.75,1657.0,16813.0,1656.5479093558556,2013-09-05 09:29:08.920
226.0,2013-09-05 09:33:13.316,1657.0,1657.0,1654.75,1654.75,17552.0,1655.9964961257976,2013-09-05 09:33:13.316
